date,location_name,proxy_hosp_continuous
2018-12-22,Texas,566.9364672
2018-12-22,US,7334.8517645
2018-12-22,Utah,84.11697
2018-12-22,Vermont,9.167093999999999
2018-12-22,Virginia,140.8690662
2018-12-22,Washington,61.909536
2018-12-22,West Virginia,23.535058799999998
2018-12-22,Wisconsin,91.9761648
2018-12-22,Wyoming,5.6143891
2018-12-29,Alabama,101.3015277
2018-12-29,Alaska,15.459400299999999
2018-12-29,Arizona,245.21184920000002
2018-12-29,Arkansas,67.1747802
2018-12-29,California,698.4334808
2018-12-29,Colorado,270.2612085
2018-12-29,Connecticut,119.7058204
2018-12-29,Delaware,12.843315200000001
2018-12-29,District of Columbia,1.74213
2018-12-29,Florida,241.7705208
2018-12-29,Georgia,409.3035514
2018-12-29,Hawaii,9.3700945
2018-12-29,Idaho,30.9850449
2018-12-29,Illinois,324.3896064
2018-12-29,Indiana,257.9468315
2018-12-29,Iowa,63.86158
2018-12-29,Kansas,60.745847399999995
2018-12-29,Kentucky,125.8120926
2018-12-29,Louisiana,102.19143869999999
2018-12-29,Maine,24.4259966
2018-12-29,Maryland,107.8897575
2018-12-29,Massachusetts,188.587521
2018-12-29,Michigan,207.0467066
2018-12-29,Minnesota,147.250662
2018-12-29,Mississippi,57.5243175
2018-12-29,Missouri,177.64378559999997
2018-12-29,Montana,35.1158178
2018-12-29,Nebraska,94.84632359999999
2018-12-29,Nevada,91.17573900000001
2018-12-29,New Hampshire,33.8914048
2018-12-29,New Jersey,292.841308
2018-12-29,New Mexico,59.667731399999994
2018-12-29,New York,392.75107740000004
2018-12-29,North Carolina,207.8578914
2018-12-29,North Dakota,13.7940744
2018-12-29,Ohio,195.5482822
2018-12-29,Oklahoma,93.68601650000001
2018-12-29,Oregon,74.3077125
2018-12-29,Pennsylvania,321.5085888
2018-12-29,Puerto Rico,68.535264
2018-12-29,Rhode Island,25.19903
2018-12-29,South Carolina,126.653202
2018-12-29,South Dakota,14.057403200000001
2018-12-29,Tennessee,146.479578
2018-12-29,Texas,720.4817603999999
2018-12-29,US,9293.02486
2018-12-29,Utah,120.834695
2018-12-29,Vermont,17.753175
2018-12-29,Virginia,171.9812526
2018-12-29,Washington,93.6381732
2018-12-29,West Virginia,28.8839358
2018-12-29,Wisconsin,96.1033004
2018-12-29,Wyoming,11.286658499999998
2019-01-05,Alabama,80.638032
2019-01-05,Alaska,16.4851425
2019-01-05,Arizona,218.28948
2019-01-05,Arkansas,51.7427361
2019-01-05,California,690.5859136
2019-01-05,Colorado,202.84120810000002
2019-01-05,Connecticut,127.2775741
2019-01-05,Delaware,11.940269599999999
2019-01-05,District of Columbia,1.07208
2019-01-05,Florida,137.2211064
2019-01-05,Georgia,301.3078914
2019-01-05,Hawaii,18.1635678
2019-01-05,Idaho,16.1578455
2019-01-05,Illinois,273.70373040000004
2019-01-05,Indiana,174.23321600000003
2019-01-05,Iowa,50.131340300000005
2019-01-05,Kansas,55.757058
2019-01-05,Kentucky,120.40081980000001
2019-01-05,Louisiana,89.7065118
2019-01-05,Maine,26.7588165
2019-01-05,Maryland,125.7686316
2019-01-05,Massachusetts,180.2058534
2019-01-05,Michigan,168.8536248
2019-01-05,Minnesota,140.972533
2019-01-05,Mississippi,45.7244575
2019-01-05,Missouri,125.2141961
2019-01-05,Montana,28.158910499999998
2019-01-05,Nebraska,80.9041104
2019-01-05,Nevada,64.4518155
2019-01-05,New Hampshire,21.6682752
2019-01-05,New Jersey,257.626214
2019-01-05,New Mexico,50.3578726
2019-01-05,New York,359.03002530000003
2019-01-05,North Carolina,200.472078
2019-01-05,North Dakota,2.8673076
2019-01-05,Ohio,108.3761564
2019-01-05,Oklahoma,91.692697
2019-01-05,Oregon,87.470793
2019-01-05,Pennsylvania,302.0625048
2019-01-05,Puerto Rico,85.5059008
2019-01-05,Rhode Island,22.350444
2019-01-05,South Carolina,116.7908625
2019-01-05,South Dakota,15.4900048
2019-01-05,Tennessee,132.52914199999998
2019-01-05,Texas,590.55882
2019-01-05,US,8197.7755015
2019-01-05,Utah,115.1601375
2019-01-05,Vermont,14.008868999999999
2019-01-05,Virginia,173.70970739999999
2019-01-05,Washington,99.0552576
2019-01-05,West Virginia,28.527344000000003
2019-01-05,Wisconsin,94.334528
2019-01-05,Wyoming,9.0872071
2019-01-12,Alabama,64.0064379
2019-01-12,Alaska,13.4079159
2019-01-12,Arizona,243.02895439999998
2019-01-12,Arkansas,40.54693940000001
2019-01-12,California,619.9578088000001
2019-01-12,Colorado,179.5929321
2019-01-12,Connecticut,130.52261140000002
2019-01-12,Delaware,10.736208800000002
2019-01-12,District of Columbia,1.273095
2019-01-12,Florida,98.015076
2019-01-12,Georgia,197.6320578
2019-01-12,Hawaii,19.6051208
2019-01-12,Idaho,20.5299684
2019-01-12,Illinois,173.59912530000003
2019-01-12,Indiana,144.28688200000002
2019-01-12,Iowa,41.8293349
2019-01-12,Kansas,55.757058
2019-01-12,Kentucky,129.87054719999998
2019-01-12,Louisiana,79.9960131
2019-01-12,Maine,28.817187
2019-01-12,Maryland,104.1906801
2019-01-12,Massachusetts,163.4425182
2019-01-12,Michigan,140.71135399999997
2019-01-12,Minnesota,209.46121300000001
2019-01-12,Mississippi,39.2345345
2019-01-12,Missouri,91.90598630000001
2019-01-12,Montana,26.833785300000002
2019-01-12,Nebraska,63.4272516
2019-01-12,Nevada,72.6261921
2019-01-12,New Hampshire,51.531603200000006
2019-01-12,New Jersey,223.33783300000002
2019-01-12,New Mexico,41.0480138
2019-01-12,New York,319.3581993
2019-01-12,North Carolina,182.53510260000002
2019-01-12,North Dakota,8.524428
2019-01-12,Ohio,87.1721258
2019-01-12,Oklahoma,84.91541070000001
2019-01-12,Oregon,67.93848
2019-01-12,Pennsylvania,246.317064
2019-01-12,Puerto Rico,52.5437024
2019-01-12,Rhode Island,29.033665
2019-01-12,South Carolina,95.50897200000001
2019-01-12,South Dakota,12.4457264
2019-01-12,Tennessee,70.4497018
2019-01-12,Texas,516.7389675
2019-01-12,US,7036.147394
2019-01-12,Utah,94.130895
2019-01-12,Vermont,18.72153
2019-01-12,Virginia,160.7462964
2019-01-12,Washington,106.02008040000001
2019-01-12,West Virginia,30.8451907
2019-01-12,Wisconsin,95.51370960000001
2019-01-12,Wyoming,8.3926435
2019-01-19,Alabama,81.6460074
2019-01-19,Alaska,19.7089037
2019-01-19,Arizona,188.45658439999997
2019-01-19,Arkansas,46.9013105
2019-01-19,California,521.8632188
2019-01-19,Colorado,162.1567251
2019-01-19,Connecticut,132.68596960000002
2019-01-19,Delaware,13.043992
2019-01-19,District of Columbia,1.005075
2019-01-19,Florida,130.686768
2019-01-19,Georgia,190.0723616
2019-01-19,Hawaii,12.2532005
2019-01-19,Idaho,26.232737399999998
2019-01-19,Illinois,171.06483150000003
2019-01-19,Indiana,194.65117099999998
2019-01-19,Iowa,54.601650899999996
2019-01-19,Kansas,63.680429399999994
2019-01-19,Kentucky,165.4947598
2019-01-19,Louisiana,82.7704413
2019-01-19,Maine,31.012782199999997
2019-01-19,Maryland,156.5942766
2019-01-19,Massachusetts,169.0302966
2019-01-19,Michigan,171.8688681
2019-01-19,Minnesota,135.835882
2019-01-19,Mississippi,46.3144505
2019-01-19,Missouri,107.9432725
2019-01-19,Montana,28.0484834
2019-01-19,Nebraska,85.61697120000001
2019-01-19,Nevada,64.13741639999999
2019-01-19,New Hampshire,47.6424256
2019-01-19,New Jersey,237.238528
2019-01-19,New Mexico,41.2596015
2019-01-19,New York,400.6854426
2019-01-19,North Carolina,194.1413808
2019-01-19,North Dakota,15.033991199999999
2019-01-19,Ohio,110.73215979999999
2019-01-19,Oklahoma,91.29403310000001
2019-01-19,Oregon,70.486173
2019-01-19,Pennsylvania,247.61346959999997
2019-01-19,Puerto Rico,91.38035199999999
2019-01-19,Rhode Island,35.388203
2019-01-19,South Carolina,103.2950295
2019-01-19,South Dakota,16.4749184
2019-01-19,Tennessee,82.3075724
2019-01-19,Texas,623.0395551
2019-01-19,US,7600.366760499999
2019-01-19,Utah,80.4451975
2019-01-19,Vermont,20.529126
2019-01-19,Virginia,164.203206
2019-01-19,Washington,119.17585679999999
2019-01-19,West Virginia,37.6204349
2019-01-19,Wisconsin,96.69289119999999
2019-01-19,Wyoming,10.8236161
2019-01-26,Alabama,109.3653309
2019-01-26,Alaska,33.5564234
2019-01-26,Arizona,206.6473744
2019-01-26,Arkansas,67.77995840000001
2019-01-26,California,470.85403199999996
2019-01-26,Colorado,154.0198285
2019-01-26,Connecticut,122.59029799999999
2019-01-26,Delaware,15.7531288
2019-01-26,District of Columbia,1.07208
2019-01-26,Florida,274.4422128
2019-01-26,Georgia,221.39110299999996
2019-01-26,Hawaii,38.6336204
2019-01-26,Idaho,34.406706299999996
2019-01-26,Illinois,181.20200669999997
2019-01-26,Indiana,166.066034
2019-01-26,Iowa,60.668501
2019-01-26,Kansas,58.985098199999996
2019-01-26,Kentucky,232.68473039999998
2019-01-26,Louisiana,97.5673917
2019-01-26,Maine,35.4039726
2019-01-26,Maryland,146.1135573
2019-01-26,Massachusetts,175.31654729999997
2019-01-26,Michigan,218.10259870000002
2019-01-26,Minnesota,166.655788
2019-01-26,Mississippi,59.884289499999994
2019-01-26,Missouri,118.4291904
2019-01-26,Montana,33.12813
2019-01-26,Nebraska,79.7258952
2019-01-26,Nevada,62.87982
2019-01-26,New Hampshire,40.8363648
2019-01-26,New Jersey,254.846075
2019-01-26,New Mexico,44.0102416
2019-01-26,New York,458.2095903
2019-01-26,North Carolina,251.11765559999998
2019-01-26,North Dakota,12.6316524
2019-01-26,Ohio,123.6901785
2019-01-26,Oklahoma,103.652614
2019-01-26,Oregon,78.97848300000001
2019-01-26,Pennsylvania,303.3589104
2019-01-26,Puerto Rico,81.9159584
2019-01-26,Rhode Island,40.647131
2019-01-26,South Carolina,116.271792
2019-01-26,South Dakota,21.489024
2019-01-26,Tennessee,132.52914199999998
2019-01-26,Texas,779.5376424000001
2019-01-26,US,8596.0479955
2019-01-26,Utah,109.1517825
2019-01-26,Vermont,23.692418999999997
2019-01-26,Virginia,201.3649842
2019-01-26,Washington,137.7487176
2019-01-26,West Virginia,42.6127201
2019-01-26,Wisconsin,104.9471624
2019-01-26,Wyoming,13.4282296
2019-02-02,Alabama,165.8119533
2019-02-02,Alaska,38.6851344
2019-02-02,Arizona,199.3710584
2019-02-02,Arkansas,86.5404826
2019-02-02,California,659.1956448
2019-02-02,Colorado,165.0627596
2019-02-02,Connecticut,124.7536562
2019-02-02,Delaware,22.776816800000002
2019-02-02,District of Columbia,2.54619
2019-02-02,Florida,252.66108479999997
2019-02-02,Georgia,259.18958399999997
2019-02-02,Hawaii,39.9310181
2019-02-02,Idaho,37.8283677
2019-02-02,Illinois,276.23802420000004
2019-02-02,Indiana,178.31680699999998
2019-02-02,Iowa,65.4581195
2019-02-02,Kansas,65.4411786
2019-02-02,Kentucky,252.526064
2019-02-02,Louisiana,137.7966006
2019-02-02,Maine,35.9528714
2019-02-02,Maryland,97.4090382
2019-02-02,Massachusetts,180.90432570000002
2019-02-02,Michigan,154.7824894
2019-02-02,Minnesota,165.51431
2019-02-02,Mississippi,97.0538485
2019-02-02,Missouri,165.9242303
2019-02-02,Montana,38.2077766
2019-02-02,Nebraska,72.0674964
2019-02-02,Nevada,52.504649699999995
2019-02-02,New Hampshire,36.252691199999994
2019-02-02,New Jersey,256.699501
2019-02-02,New Mexico,39.5668999
2019-02-02,New York,452.25881639999994
2019-02-02,North Carolina,314.4246276
2019-02-02,North Dakota,17.43633
2019-02-02,Ohio,120.1561734
2019-02-02,Oklahoma,171.8241409
2019-02-02,Oregon,92.99079449999999
2019-02-02,Pennsylvania,307.2481272
2019-02-02,Puerto Rico,79.3050912
2019-02-02,Rhode Island,41.523619
2019-02-02,South Carolina,142.7443875
2019-02-02,South Dakota,22.7425504
2019-02-02,Tennessee,155.5473614
2019-02-02,Texas,995.0916117
2019-02-02,US,10487.842342
2019-02-02,Utah,143.86672249999998
2019-02-02,Vermont,22.982292
2019-02-02,Virginia,255.8113104
2019-02-02,Washington,153.2261016
2019-02-02,West Virginia,60.0857183
2019-02-02,Wisconsin,107.8951164
2019-02-02,Wyoming,14.180673500000001
2019-02-09,Alabama,179.41962120000002
2019-02-09,Alaska,47.110873899999994
2019-02-09,Arizona,203.0092164
2019-02-09,Arkansas,138.28321870000002
2019-02-09,California,667.0432119999999
2019-02-09,Colorado,187.7298287
2019-02-09,Connecticut,129.4409323
2019-02-09,Delaware,30.10152
2019-02-09,District of Columbia,2.881215
2019-02-09,Florida,339.7855968
2019-02-09,Georgia,341.2662856
2019-02-09,Hawaii,34.0206508
2019-02-09,Idaho,61.9700898
2019-02-09,Illinois,193.8734757
2019-02-09,Indiana,180.3586025
2019-02-09,Iowa,57.475422
2019-02-09,Kansas,67.7888442
2019-02-09,Kentucky,227.27345760000003
2019-02-09,Louisiana,208.082115
2019-02-09,Maine,39.5207136
2019-02-09,Maryland,154.7447379
2019-02-09,Massachusetts,199.76307779999996
2019-02-09,Michigan,148.75200279999999
2019-02-09,Minnesota,138.689577
2019-02-09,Mississippi,130.388453
2019-02-09,Missouri,173.3260547
2019-02-09,Montana,46.048100700000006
2019-02-09,Nebraska,69.90743520000001
2019-02-09,Nevada,56.591837999999996
2019-02-09,New Hampshire,36.808288
2019-02-09,New Jersey,252.99264899999997
2019-02-09,New Mexico,46.126118600000005
2019-02-09,New York,511.7665554
2019-02-09,North Carolina,434.7078744
2019-02-09,North Dakota,15.49896
2019-02-09,Ohio,150.7842176
2019-02-09,Oklahoma,180.19608279999997
2019-02-09,Oregon,101.90772
2019-02-09,Pennsylvania,316.3229664
2019-02-09,Puerto Rico,88.11676800000001
2019-02-09,Rhode Island,54.013573
2019-02-09,South Carolina,216.45239850000002
2019-02-09,South Dakota,21.2204112
2019-02-09,Tennessee,215.53423619999998
2019-02-09,Texas,1249.0319043000002
2019-02-09,US,12246.8791905
2019-02-09,Utah,170.5705225
2019-02-09,Vermont,17.236719
2019-02-09,Virginia,301.6153626
2019-02-09,Washington,154.77384
2019-02-09,West Virginia,49.744556100000004
2019-02-09,Wisconsin,73.69885
2019-02-09,Wyoming,20.200224700000003
2019-02-16,Alabama,184.9634859
2019-02-16,Alaska,46.2316663
2019-02-16,Arizona,176.81447880000002
2019-02-16,Arkansas,146.1505353
2019-02-16,California,847.5372576000001
2019-02-16,Colorado,208.6532771
2019-02-16,Connecticut,130.1620517
2019-02-16,Delaware,29.7001664
2019-02-16,District of Columbia,3.35025
2019-02-16,Florida,331.0731456
2019-02-16,Georgia,311.0275008
2019-02-16,Hawaii,41.3725711
2019-02-16,Idaho,45.0518751
2019-02-16,Illinois,254.69652689999998
2019-02-16,Indiana,185.12279200000003
2019-02-16,Iowa,70.5670459
2019-02-16,Kansas,79.233714
2019-02-16,Kentucky,202.92273
2019-02-16,Louisiana,289.0029375
2019-02-16,Maine,47.0680721
2019-02-16,Maryland,128.85119609999998
2019-02-16,Massachusetts,165.53793510000003
2019-02-16,Michigan,166.8434626
2019-02-16,Minnesota,147.821401
2019-02-16,Mississippi,152.218194
2019-02-16,Missouri,181.3446978
2019-02-16,Montana,48.146215600000005
2019-02-16,Nebraska,55.76885279999999
2019-02-16,Nevada,56.9062371
2019-02-16,New Hampshire,40.558566400000004
2019-02-16,New Jersey,240.018667
2019-02-16,New Mexico,57.5518544
2019-02-16,New York,597.0609813
2019-02-16,North Carolina,439.98345539999997
2019-02-16,North Dakota,17.048856
2019-02-16,Ohio,164.92023799999998
2019-02-16,Oklahoma,203.71725290000003
2019-02-16,Oregon,111.6738765
2019-02-16,Pennsylvania,361.6971624
2019-02-16,Puerto Rico,90.0749184
2019-02-16,Rhode Island,49.30245
2019-02-16,South Carolina,200.88028350000002
2019-02-16,South Dakota,23.9960768
2019-02-16,Tennessee,175.7754936
2019-02-16,Texas,1266.7486689
2019-02-16,US,13076.613553
2019-02-16,Utah,174.90989
2019-02-16,Vermont,21.94938
2019-02-16,Virginia,323.2210476
2019-02-16,Washington,217.4572452
2019-02-16,West Virginia,69.8919928
2019-02-16,Wisconsin,86.0802568
2019-02-16,Wyoming,20.7790277
2019-02-23,Alabama,149.1803592
2019-02-23,Alaska,40.7366188
2019-02-23,Arizona,221.2000064
2019-02-23,Arkansas,156.1359756
2019-02-23,California,718.0523988000001
2019-02-23,Colorado,224.92707030000003
2019-02-23,Connecticut,118.2635816
2019-02-23,Delaware,24.582908000000003
2019-02-23,District of Columbia,2.6802
2019-02-23,Florida,302.7576792
2019-02-23,Georgia,276.4688896
2019-02-23,Hawaii,44.976453600000006
2019-02-23,Idaho,54.7465824
2019-02-23,Illinois,302.8481091
2019-02-23,Indiana,211.66613349999997
2019-02-23,Iowa,75.6759723
2019-02-23,Kansas,88.6243764
2019-02-23,Kentucky,196.6095784
2019-02-23,Louisiana,227.96551709999997
2019-02-23,Maine,47.4797462
2019-02-23,Maryland,122.0695542
2019-02-23,Massachusetts,182.30127029999997
2019-02-23,Michigan,158.8028138
2019-02-23,Minnesota,162.089876
2019-02-23,Mississippi,105.018754
2019-02-23,Missouri,244.2602052
2019-02-23,Montana,56.9803836
2019-02-23,Nebraska,51.8414688
2019-02-23,Nevada,105.9524967
2019-02-23,New Hampshire,36.3915904
2019-02-23,New Jersey,237.238528
2019-02-23,New Mexico,60.0909068
2019-02-23,New York,535.569651
2019-02-23,North Carolina,394.61345880000005
2019-02-23,North Dakota,22.9384608
2019-02-23,Ohio,228.5323298
2019-02-23,Oklahoma,190.5613442
2019-02-23,Oregon,133.32926700000002
2019-02-23,Pennsylvania,348.7331064
2019-02-23,Puerto Rico,73.10428160000001
2019-02-23,Rhode Island,42.947912
2019-02-23,South Carolina,192.5751555
2019-02-23,South Dakota,25.3391408
2019-02-23,Tennessee,145.08453440000002
2019-02-23,Texas,1104.3449934
2019-02-23,US,12379.636688499999
2019-02-23,Utah,206.6206525
2019-02-23,Vermont,20.722797
2019-02-23,Virginia,365.56819020000006
2019-02-23,Washington,155.54770919999999
2019-02-23,West Virginia,103.05503019999999
2019-02-23,Wisconsin,114.97020599999999
2019-02-23,Wyoming,18.2901748
2019-03-02,Alabama,117.9331218
2019-03-02,Alaska,35.900977000000005
2019-03-02,Arizona,229.93158560000003
2019-03-02,Arkansas,131.9288476
2019-03-02,California,784.75672
2019-03-02,Colorado,220.2774151
2019-03-02,Connecticut,125.1142159
2019-03-02,Delaware,17.057528
2019-03-02,District of Columbia,1.20609
2019-03-02,Florida,202.56449040000004
2019-03-02,Georgia,205.19175399999997
2019-03-02,Hawaii,44.543987699999995
2019-03-02,Idaho,35.5472601
2019-03-02,Illinois,305.38240290000005
2019-03-02,Indiana,223.91690649999998
2019-03-02,Iowa,89.72551990000001
2019-03-02,Kansas,84.5159616
2019-03-02,Kentucky,144.7515474
2019-03-02,Louisiana,171.55214370000002
2019-03-02,Maine,45.1469263
2019-03-02,Maryland,149.1961218
2019-03-02,Massachusetts,140.39293229999998
2019-03-02,Michigan,191.97049009999998
2019-03-02,Minnesota,145.53844499999997
2019-03-02,Mississippi,88.49895
2019-03-02,Missouri,213.4192702
2019-03-02,Montana,50.46518470000001
2019-03-02,Nebraska,41.237532
2019-03-02,Nevada,80.1717705
2019-03-02,New Hampshire,35.9748928
2019-03-02,New Jersey,191.82959099999997
2019-03-02,New Mexico,58.6097929
2019-03-02,New York,424.4885382
2019-03-02,North Carolina,320.7553248
2019-03-02,North Dakota,23.093450400000002
2019-03-02,Ohio,229.7103315
2019-03-02,Oklahoma,150.6949542
2019-03-02,Oregon,145.218501
2019-03-02,Pennsylvania,331.8798336
2019-03-02,Puerto Rico,93.6648608
2019-03-02,Rhode Island,36.045569
2019-03-02,South Carolina,173.36954699999998
2019-03-02,South Dakota,18.6238208
2019-03-02,Tennessee,124.15888040000002
2019-03-02,Texas,1130.9201403
2019-03-02,US,10720.1679635
2019-03-02,Utah,162.89318
2019-03-02,Vermont,16.462035
2019-03-02,Virginia,307.6649544
2019-03-02,Washington,155.54770919999999
2019-03-02,West Virginia,111.4349375
2019-03-02,Wisconsin,142.6809736
2019-03-02,Wyoming,19.3320202
2019-03-09,Alabama,97.2696261
2019-03-09,Alaska,34.3623637
2019-03-09,Arizona,215.3789536
2019-03-09,Arkansas,75.9498641
2019-03-09,California,757.2902348
2019-03-09,Colorado,245.8505187
2019-03-09,Connecticut,125.83533530000001
2019-03-09,Delaware,19.6663264
2019-03-09,District of Columbia,1.273095
2019-03-09,Florida,202.56449040000004
2019-03-09,Georgia,209.51158039999999
2019-03-09,Hawaii,34.8855826
2019-03-09,Idaho,30.604860300000002
2019-03-09,Illinois,319.3210188
2019-03-09,Indiana,208.26314100000002
2019-03-09,Iowa,128.0424679
2019-03-09,Kansas,85.6897944
2019-03-09,Kentucky,126.7139714
2019-03-09,Louisiana,158.6048121
2019-03-09,Maine,38.9718148
2019-03-09,Maryland,135.63283800000002
2019-03-09,Massachusetts,134.1066816
2019-03-09,Michigan,202.0213011
2019-03-09,Minnesota,156.38248600000003
2019-03-09,Mississippi,78.7640655
2019-03-09,Missouri,221.4379133
2019-03-09,Montana,45.49596520000001
2019-03-09,Nebraska,32.2045488
2019-03-09,Nevada,75.455784
2019-03-09,New Hampshire,31.25232
2019-03-09,New Jersey,193.683017
2019-03-09,New Mexico,53.954863499999995
2019-03-09,New York,418.5377643
2019-03-09,North Carolina,269.054631
2019-03-09,North Dakota,21.8535336
2019-03-09,Ohio,293.3224233
2019-03-09,Oklahoma,133.55240650000002
2019-03-09,Oregon,146.4923475
2019-03-09,Pennsylvania,346.14029519999997
2019-03-09,Puerto Rico,53.1964192
2019-03-09,Rhode Island,35.169081
2019-03-09,South Carolina,137.5536825
2019-03-09,South Dakota,27.8461936
2019-03-09,Tennessee,131.8316202
2019-03-09,Texas,1012.8083763000001
2019-03-09,US,10189.1379715
2019-03-09,Utah,130.84862
2019-03-09,Vermont,17.559504
2019-03-09,Virginia,305.0722722
2019-03-09,Washington,215.9095068
2019-03-09,West Virginia,53.132178200000006
2019-03-09,Wisconsin,179.82519399999998
2019-03-09,Wyoming,20.605386799999998
2019-03-16,Alabama,90.71778599999999
2019-03-16,Alaska,29.6732565
2019-03-16,Arizona,195.73290039999998
2019-03-16,Arkansas,83.2120025
2019-03-16,California,702.3572644
2019-03-16,Colorado,210.9781047
2019-03-16,Connecticut,89.4188056
2019-03-16,Delaware,14.7497448
2019-03-16,District of Columbia,1.60812
2019-03-16,Florida,156.8241216
2019-03-16,Georgia,194.392188
2019-03-16,Hawaii,30.416768299999998
2019-03-16,Idaho,22.6209837
2019-03-16,Illinois,363.6711603
2019-03-16,Indiana,269.51700600000004
2019-03-16,Iowa,108.564686
2019-03-16,Kansas,77.4729648
2019-03-16,Kentucky,140.2421534
2019-03-16,Louisiana,119.76281729999998
2019-03-16,Maine,42.6768817
2019-03-16,Maryland,170.77407330000003
2019-03-16,Massachusetts,138.9959877
2019-03-16,Michigan,255.29059940000002
2019-03-16,Minnesota,154.09953000000002
2019-03-16,Mississippi,51.919384
2019-03-16,Missouri,281.88614590000003
2019-03-16,Montana,47.3732259
2019-03-16,Nebraska,33.5791332
2019-03-16,Nevada,68.8534029
2019-03-16,New Hampshire,29.863328
2019-03-16,New Jersey,182.562461
2019-03-16,New Mexico,50.781048
2019-03-16,New York,424.4885382
2019-03-16,North Carolina,240.5664936
2019-03-16,North Dakota,16.661382
2019-03-16,Ohio,247.380357
2019-03-16,Oklahoma,110.03123639999998
2019-03-16,Oregon,162.203121
2019-03-16,Pennsylvania,342.25107840000004
2019-03-16,Puerto Rico,60.04994560000001
2019-03-16,Rhode Island,37.579423000000006
2019-03-16,South Carolina,120.9434265
2019-03-16,South Dakota,18.355207999999998
2019-03-16,Tennessee,117.88118419999999
2019-03-16,Texas,879.9326417999999
2019-03-16,US,9127.0779875
2019-03-16,Utah,117.1629225
2019-03-16,Vermont,15.751908
2019-03-16,Virginia,288.6519516
2019-03-16,Washington,296.3919036
2019-03-16,West Virginia,48.496484800000005
2019-03-16,Wisconsin,193.38578239999998
2019-03-16,Wyoming,13.891271999999999
2019-03-23,Alabama,69.0463149
2019-03-23,Alaska,14.726727299999997
2019-03-23,Arizona,216.8342168
2019-03-23,Arkansas,72.3187949
2019-03-23,California,741.5951003999999
2019-03-23,Colorado,160.99431130000002
2019-03-23,Connecticut,100.5961563
2019-03-23,Delaware,12.7429768
2019-03-23,District of Columbia,1.3401
2019-03-23,Florida,145.93355760000003
2019-03-23,Georgia,178.192839
2019-03-23,Hawaii,15.280461800000001
2019-03-23,Idaho,24.1417221
2019-03-23,Illinois,297.77952150000004
2019-03-23,Indiana,169.4690265
2019-03-23,Iowa,84.6165935
2019-03-23,Kansas,62.2131384
2019-03-23,Kentucky,139.3402746
2019-03-23,Louisiana,104.50346219999999
2019-03-23,Maine,43.3630052
2019-03-23,Maryland,146.7300702
2019-03-23,Massachusetts,129.91584780000002
2019-03-23,Michigan,266.3464915
2019-03-23,Minnesota,129.55775300000002
2019-03-23,Mississippi,33.9245975
2019-03-23,Missouri,272.6338654
2019-03-23,Montana,36.5513701
2019-03-23,Nebraska,24.153411600000002
2019-03-23,Nevada,60.6790263
2019-03-23,New Hampshire,29.5855296
2019-03-23,New Jersey,157.54121
2019-03-23,New Mexico,34.4887951
2019-03-23,New York,428.45572080000005
2019-03-23,North Carolina,205.747659
2019-03-23,North Dakota,14.414032800000001
2019-03-23,Ohio,250.91436209999998
2019-03-23,Oklahoma,86.90873020000001
2019-03-23,Oregon,164.3261985
2019-03-23,Pennsylvania,254.0954976
2019-03-23,Puerto Rico,74.4097152
2019-03-23,Rhode Island,32.649178
2019-03-23,South Carolina,111.6001575
2019-03-23,South Dakota,12.7143392
2019-03-23,Tennessee,110.20844440000002
2019-03-23,Texas,652.5674961
2019-03-23,US,7998.639254500001
2019-03-23,Utah,103.1434275
2019-03-23,Vermont,17.688618
2019-03-23,Virginia,242.84789940000002
2019-03-23,Washington,239.12558279999996
2019-03-23,West Virginia,38.5119144
2019-03-23,Wisconsin,203.408826
2019-03-23,Wyoming,12.2706236
2019-03-30,Alabama,58.462573199999994
2019-03-30,Alaska,4.469305299999999
2019-03-30,Arizona,182.6355316
2019-03-30,Arkansas,58.7022854
2019-03-30,California,553.2534876
2019-03-30,Colorado,136.00241459999998
2019-03-30,Connecticut,106.0045518
2019-03-30,Delaware,11.839931199999999
2019-03-30,District of Columbia,1.1390850000000001
2019-03-30,Florida,28.315466400000002
2019-03-30,Georgia,173.8730126
2019-03-30,Hawaii,18.0194125
2019-03-30,Idaho,33.0760602
2019-03-30,Illinois,221.7507075
2019-03-30,Indiana,130.674912
2019-03-30,Iowa,65.77742740000001
2019-03-30,Kansas,53.9963088
2019-03-30,Kentucky,110.480153
2019-03-30,Louisiana,92.0185353
2019-03-30,Maine,37.7367925
2019-03-30,Maryland,105.4237059
2019-03-30,Massachusetts,136.9005708
2019-03-30,Michigan,235.18897739999997
2019-03-30,Minnesota,94.74267400000001
2019-03-30,Mississippi,29.49965
2019-03-30,Missouri,206.0174458
2019-03-30,Montana,32.6864216
2019-03-30,Nebraska,27.0989496
2019-03-30,Nevada,50.618255100000006
2019-03-30,New Hampshire,27.9187392
2019-03-30,New Jersey,136.226811
2019-03-30,New Mexico,24.5441732
2019-03-30,New York,351.0956601
2019-03-30,North Carolina,185.7004512
2019-03-30,North Dakota,10.9267668
2019-03-30,Ohio,204.97229579999998
2019-03-30,Oklahoma,68.5701908
2019-03-30,Oregon,110.82464549999999
2019-03-30,Pennsylvania,287.8020432
2019-03-30,Puerto Rico,69.1879808
2019-03-30,Rhode Island,35.716885999999995
2019-03-30,South Carolina,109.004805
2019-03-30,South Dakota,13.072489599999999
2019-03-30,Tennessee,64.1720056
